0, 1.7053733215381162
10, 0.18206367670389265
20, 0.10989831918627162
30, 0.10463342426532575
40, 0.09564213492564141
50, 0.04733257286938146
60, 0.03322308632487324
70, 0.03704439722382433
80, 0.035225639199258335
90, 0.030612676559472245
100, 0.03260749598922753
110, 0.029742770957571694
120, 0.0232711200762613
130, 0.019696377794122033
140, 0.02017805643772471
150, 0.04043841864221103
160, 0.035922691305838195
170, 0.03261599887040376
180, 0.03358155974193276
190, 0.038407482413204734
200, 0.03619935726235365
210, 0.0337469495648752
220, 0.03699950288389977
230, 0.03765874520317926
240, 0.03556494202643861
250, 0.03252214581599169
260, 0.03252749432989619
270, 0.028492282412368647
280, 0.021499534373354945
290, 0.022871928224096748
300, 0.020299282734104657
310, 0.014266715015787532
320, 0.020272753001622092
330, 0.035031653593130097
340, 0.05144725068167032
350, 0.03635071543913264
360, 0.04214512546608209
370, 0.052288601866158135
380, 0.058650533468300736
390, 0.07319794774391569
400, 0.040580137498456244
410, 0.05098833865579203
420, 0.055395080447650014
430, 0.07191022018581714
440, 0.08081301654686535
450, 0.07262454699736424
460, 0.09623789804050854
470, 0.10859837351940668
480, 0.12355215637013493
490, 0.13495365492328276
500, 0.15135137841640672
510, 0.16085424796742678
520, 0.16213274976670852
530, 0.1627993773665666
540, 0.16911848335344615
550, 0.07744744890548667
560, 0.08308512126697822
570, 0.08023699305244841
580, 0.08759711495889733
590, 0.09728433116404005
600, 0.10789254609799089
610, 0.11337656689225645
620, 0.12260189756415413
630, 0.13353252336142596
640, 0.13778990949430378
650, 0.07571458339052184
660, 0.09138049781566791
670, 0.11559032289852363
680, 0.12236870575377977
690, 0.12486498995182581
700, 0.1258975686268809
710, 0.1380452558296951
720, 0.1502466011258802
730, 0.1602860908555139
740, 0.16993043451615178
750, 0.0989625745486976
760, 0.11047301363467152
770, 0.10855760484797562
780, 0.10960679830932742
790, 0.11247953754525719
800, 0.07534408179708586
810, 0.09599669409821894
820, 0.10529830476889597
830, 0.11495316693170014
840, 0.12273095816689882
850, 0.08148885961966912
860, 0.08533033895843564
870, 0.09820230122749883
880, 0.11739089927177686
890, 0.13932809224447304
900, 0.060715138610943166
910, 0.060364864807062116
920, 0.07138622567083487
930, 0.07758655322447125
940, 0.11571605185433116
950, 0.06816146821772129
960, 0.06671731586081239
970, 0.08094683652127414
980, 0.10065656926931524
990, 0.12048801658896682
1000, 0.12282516724629572
