0, 0.03972170124051918
10, 0.02814356107206576
20, 0.03080050235349717
30, 0.03535655935675962
40, 0.027755659908493317
50, 0.0274429487899588
60, 0.027855567683866343
70, 0.035812945498675225
80, 0.035479163300742925
90, 0.047577059215573085
100, 0.03869332867294868
110, 0.046664391631371586
120, 0.0453548810099772
130, 0.042254812212587575
140, 0.056172607241023
150, 0.0998188115010285
160, 0.06820787184143326
170, 0.034251027068045434
180, 0.01872935940313665
190, 0.021615860175372023
200, 0.023441212166083136
210, 0.028786549537384257
220, 0.03601599090174369
230, 0.04583102173174507
240, 0.04843358135226973
250, 0.04855954286331561
260, 0.048334377373720046
270, 0.05799161867240545
280, 0.06554534190496196
290, 0.09266796536269777
300, 0.1514779069437568
310, 0.12096903242546894
320, 0.11868948330925323
330, 0.10940224545646009
340, 0.09735349837989825
350, 0.10492439087544586
360, 0.09894106935794703
370, 0.09453981165369937
380, 0.11077153021202824
390, 0.10520089941250796
400, 0.08626101275562849
410, 0.09231355357473348
420, 0.09562120278977156
430, 0.10382792813584414
440, 0.09125258761070901
450, 0.09516618287658159
460, 0.09537978673857152
470, 0.09066131359622802
480, 0.09380519318319042
490, 0.1229001177688591
500, 0.15024434567739833
510, 0.12557480284582923
520, 0.13037208319928936
530, 0.14403345249972774
540, 0.16025953004117036
550, 0.16307047348139045
560, 0.14499226281359698
570, 0.11640484662157906
580, 0.11573534016756037
590, 0.13132496700661478
600, 0.1142901038765002
610, 0.13912109770266545
620, 0.1376538433833733
630, 0.1255274755594015
640, 0.11755166522119032
650, 0.12864716604986517
660, 0.1175696596891295
670, 0.10920200914388847
680, 0.09787595145279351
690, 0.08352353188852472
700, 0.10594105275553226
710, 0.1433345840880356
720, 0.14251390395266364
730, 0.15352673025763972
740, 0.11150341027223372
750, 0.14424206167348794
760, 0.14517130016330307
770, 0.15553406058673216
780, 0.16504498512865198
790, 0.14957946134549632
800, 0.14232549944940368
810, 0.12507487402610631
820, 0.12794433901239852
830, 0.14037227233228167
840, 0.16588247897975875
850, 0.15826172063777438
860, 0.15498528319970287
870, 0.17813237997058895
880, 0.15243951007875794
890, 0.14050316478147643
900, 0.15643846256985175
