cmapSize, cmapNo, bufferSize, decayFactor, rebuildThreshold, ed, mem
10, 10, 70, 0.2, 0.3, 0.09181305197605658, 7752
10, 10, 70, 0.2, 0.5, 0.2713090209258545, 3912
10, 10, 70, 0.2, 0.7, 0.2713090209258545, 2952
10, 10, 70, 0.5, 0.01, 0.06968832165201778, 9672
10, 10, 70, 0.5, 0.09, 0.0663724962815288, 9672
10, 10, 70, 0.5, 0.3, 0.07634006330883378, 6792
10, 10, 70, 0.5, 0.5, 0.2713090209258545, 3912
10, 10, 70, 0.5, 0.7, 0.2713090209258545, 2952
10, 10, 70, 1.0, 0.01, 0.051454368072670294, 9672
10, 10, 70, 1.0, 0.09, 0.04575332946477658, 9672
10, 10, 70, 1.0, 0.3, 0.056695524918172174, 6792
10, 10, 70, 1.0, 0.5, 0.2713090209258545, 3912
10, 10, 70, 1.0, 0.7, 0.2713090209258545, 2952
10, 10, 70, 2.0, 0.01, 0.026089054881619955, 9672
10, 10, 70, 2.0, 0.09, 0.03584866995934157, 9672
10, 10, 70, 2.0, 0.3, 0.030751171756100405, 7752
10, 10, 70, 2.0, 0.5, 0.2713090209258545, 3912
10, 10, 70, 2.0, 0.7, 0.2713090209258545, 2952
10, 10, 70, 2.5, 0.01, 0.024255571533269585, 9672
10, 10, 70, 2.5, 0.09, 0.0360908443158776, 9672
10, 10, 70, 2.5, 0.3, 0.023616107351227465, 7752
10, 10, 70, 2.5, 0.5, 0.2713090209258545, 3912
10, 10, 70, 2.5, 0.7, 0.2713090209258545, 2952
10, 10, 120, 0.2, 0.01, 0.058462538835612206, 9672
10, 10, 120, 0.2, 0.09, 0.08636569155146816, 9672
10, 10, 120, 0.2, 0.3, 0.08636569155146816, 5832
10, 10, 120, 0.2, 0.5, 0.2713090209258545, 3912
10, 10, 120, 0.2, 0.7, 0.2713090209258545, 1992
10, 10, 120, 0.5, 0.01, 0.06776081197545085, 9672
10, 10, 120, 0.5, 0.09, 0.07097021683879026, 9672
10, 10, 120, 0.5, 0.3, 0.07097021683879026, 5832
10, 10, 120, 0.5, 0.5, 0.2713090209258545, 3912
10, 10, 120, 0.5, 0.7, 0.2713090209258545, 1992
10, 10, 120, 1.0, 0.01, 0.05902101936678015, 9672
10, 10, 120, 1.0, 0.09, 0.053391505050350244, 9672
10, 10, 120, 1.0, 0.3, 0.053391505050350244, 6792
10, 10, 120, 1.0, 0.5, 0.2713090209258545, 3912
10, 10, 120, 1.0, 0.7, 0.2713090209258545, 1992
10, 10, 120, 2.0, 0.01, 0.02158968379412325, 9672
10, 10, 120, 2.0, 0.09, 0.029617197699394596, 9672
10, 10, 120, 2.0, 0.3, 0.029617197699394596, 5832
10, 10, 120, 2.0, 0.5, 0.2713090209258545, 3912
10, 10, 120, 2.0, 0.7, 0.2713090209258545, 1992
10, 10, 120, 2.5, 0.01, 0.02030159868853186, 9672
10, 10, 120, 2.5, 0.09, 0.0226820404791724, 9672
10, 10, 120, 2.5, 0.3, 0.0226820404791724, 6792
10, 10, 120, 2.5, 0.5, 0.2713090209258545, 3912
10, 10, 120, 2.5, 0.7, 0.2713090209258545, 1992
10, 10, 150, 0.2, 0.01, 0.05368056498803947, 8712
10, 10, 150, 0.2, 0.09, 0.08222609230428281, 8712
10, 10, 150, 0.2, 0.3, 0.08222609230428281, 6792
10, 10, 150, 0.2, 0.5, 0.2713090209258545, 2952
10, 10, 150, 0.2, 0.7, 0.2713090209258545, 1992
10, 10, 150, 0.5, 0.01, 0.049846765065452985, 8712
10, 10, 150, 0.5, 0.09, 0.06822626130278632, 8712
10, 10, 150, 0.5, 0.3, 0.06822626130278632, 6792
10, 10, 150, 0.5, 0.5, 0.2713090209258545, 2952
10, 10, 150, 0.5, 0.7, 0.2713090209258545, 1992
10, 10, 150, 1.0, 0.01, 0.029599345071046026, 8712
10, 10, 150, 1.0, 0.09, 0.051615633834601195, 8712
10, 10, 150, 1.0, 0.3, 0.051615633834601195, 6792
10, 10, 150, 1.0, 0.5, 0.2713090209258545, 2952
10, 10, 150, 1.0, 0.7, 0.2713090209258545, 1992
10, 10, 150, 2.0, 0.01, 0.022568213846931376, 8712
10, 10, 150, 2.0, 0.09, 0.02874626165744813, 8712
10, 10, 150, 2.0, 0.3, 0.02874626165744813, 7752
10, 10, 150, 2.0, 0.5, 0.2713090209258545, 2952
10, 10, 150, 2.0, 0.7, 0.2713090209258545, 1992
10, 10, 150, 2.5, 0.01, 0.019348991919274472, 8712
10, 10, 150, 2.5, 0.09, 0.022305593210353022, 8712
10, 10, 150, 2.5, 0.3, 0.022305593210353022, 7752
10, 10, 150, 2.5, 0.5, 0.2713090209258545, 2952
10, 10, 150, 2.5, 0.7, 0.2713090209258545, 1992
25, 2, 10, 0.2, 0.01, 0.07654093910548387, 4152
25, 2, 10, 0.2, 0.09, 0.0691668957547007, 4152
25, 2, 10, 0.2, 0.3, 0.04999354428135294, 4152
25, 2, 10, 0.2, 0.5, 0.03049559471640551, 4152
25, 2, 10, 0.2, 0.7, 0.03049559471640551, 4152
25, 2, 10, 0.5, 0.01, 0.06993012190952538, 4152
25, 2, 10, 0.5, 0.09, 0.067712948891828, 4152
25, 2, 10, 0.5, 0.3, 0.040156956476550675, 4152
25, 2, 10, 0.5, 0.5, 0.03049559471640551, 4152
25, 2, 10, 0.5, 0.7, 0.03049559471640551, 4152
25, 2, 10, 1.0, 0.01, 0.061359484275684245, 4152
25, 2, 10, 1.0, 0.09, 0.05980146500346459, 4152
25, 2, 10, 1.0, 0.3, 0.03055417877235826, 4152
25, 2, 10, 1.0, 0.5, 0.03049559471640551, 4152
25, 2, 10, 1.0, 0.7, 0.03049559471640551, 4152
25, 2, 10, 2.0, 0.01, 0.05927066833664837, 4152
25, 2, 10, 2.0, 0.09, 0.05859927457844629, 4152
25, 2, 10, 2.0, 0.3, 0.024964174340060097, 4152
25, 2, 10, 2.0, 0.5, 0.03049559471640551, 4152
25, 2, 10, 2.0, 0.7, 0.03049559471640551, 4152
25, 2, 10, 2.5, 0.01, 0.06282356062837774, 4152
25, 2, 10, 2.5, 0.09, 0.06036806702012199, 4152
25, 2, 10, 2.5, 0.3, 0.03192594344752638, 4152
25, 2, 10, 2.5, 0.5, 0.03049559471640551, 4152
25, 2, 10, 2.5, 0.7, 0.03049559471640551, 4152
25, 2, 30, 0.2, 0.01, 0.06410602914464737, 4152
25, 2, 30, 0.2, 0.09, 0.06608104156418826, 4152
25, 2, 30, 0.2, 0.3, 0.03049559471640551, 4152
25, 2, 30, 0.2, 0.5, 0.03049559471640551, 4152
25, 2, 30, 0.2, 0.7, 0.03049559471640551, 4152
25, 2, 30, 0.5, 0.01, 0.05631417618329973, 4152
25, 2, 30, 0.5, 0.09, 0.0469808454935896, 4152
25, 2, 30, 0.5, 0.3, 0.03049559471640551, 4152
25, 2, 30, 0.5, 0.5, 0.03049559471640551, 4152
25, 2, 30, 0.5, 0.7, 0.03049559471640551, 4152
25, 2, 30, 1.0, 0.01, 0.04721776867064137, 4152
25, 2, 30, 1.0, 0.09, 0.04485309428156877, 4152
25, 2, 30, 1.0, 0.3, 0.03049559471640551, 4152
25, 2, 30, 1.0, 0.5, 0.03049559471640551, 4152
25, 2, 30, 1.0, 0.7, 0.03049559471640551, 4152
25, 2, 30, 2.0, 0.01, 0.03613252336802259, 4152
25, 2, 30, 2.0, 0.09, 0.03245585687132302, 4152
25, 2, 30, 2.0, 0.3, 0.03049559471640551, 4152
25, 2, 30, 2.0, 0.5, 0.03049559471640551, 4152
25, 2, 30, 2.0, 0.7, 0.03049559471640551, 4152
25, 2, 30, 2.5, 0.01, 0.0342925870267198, 4152
25, 2, 30, 2.5, 0.09, 0.030380868317854234, 4152
25, 2, 30, 2.5, 0.3, 0.03049559471640551, 4152
25, 2, 30, 2.5, 0.5, 0.03049559471640551, 4152
25, 2, 30, 2.5, 0.7, 0.03049559471640551, 4152
25, 2, 70, 0.2, 0.01, 0.05418560393200744, 4152
25, 2, 70, 0.2, 0.09, 0.07358893475222901, 4152
25, 2, 70, 0.2, 0.3, 0.03049559471640551, 4152
25, 2, 70, 0.2, 0.5, 0.03049559471640551, 4152
25, 2, 70, 0.2, 0.7, 0.03049559471640551, 4152
25, 2, 70, 0.5, 0.01, 0.04440027707471592, 4152
25, 2, 70, 0.5, 0.09, 0.0716541157084999, 4152
25, 2, 70, 0.5, 0.3, 0.03049559471640551, 4152
25, 2, 70, 0.5, 0.5, 0.03049559471640551, 4152
25, 2, 70, 0.5, 0.7, 0.03049559471640551, 4152
25, 2, 70, 1.0, 0.01, 0.03500227163976174, 4152
25, 2, 70, 1.0, 0.09, 0.05542144331923413, 4152
25, 2, 70, 1.0, 0.3, 0.03049559471640551, 4152
25, 2, 70, 1.0, 0.5, 0.03049559471640551, 4152
25, 2, 70, 1.0, 0.7, 0.03049559471640551, 4152
25, 2, 70, 2.0, 0.01, 0.027798317213985964, 4152
25, 2, 70, 2.0, 0.09, 0.043931096818291215, 4152
25, 2, 70, 2.0, 0.3, 0.03049559471640551, 4152
25, 2, 70, 2.0, 0.5, 0.03049559471640551, 4152
25, 2, 70, 2.0, 0.7, 0.03049559471640551, 4152
25, 2, 70, 2.5, 0.01, 0.026052699871757727, 4152
25, 2, 70, 2.5, 0.09, 0.03468214924508342, 4152
25, 2, 70, 2.5, 0.3, 0.03049559471640551, 4152
25, 2, 70, 2.5, 0.5, 0.03049559471640551, 4152
25, 2, 70, 2.5, 0.7, 0.03049559471640551, 4152
25, 2, 120, 0.2, 0.01, 0.04184064937584291, 4152
25, 2, 120, 0.2, 0.09, 0.008899234338830666, 4152
25, 2, 120, 0.2, 0.3, 0.03049559471640551, 4152
25, 2, 120, 0.2, 0.5, 0.03049559471640551, 4152
25, 2, 120, 0.2, 0.7, 0.03049559471640551, 4152
25, 2, 120, 0.5, 0.01, 0.03456515899251419, 4152
25, 2, 120, 0.5, 0.09, 0.00905865974898681, 4152
25, 2, 120, 0.5, 0.3, 0.03049559471640551, 4152
25, 2, 120, 0.5, 0.5, 0.03049559471640551, 4152
25, 2, 120, 0.5, 0.7, 0.03049559471640551, 4152
25, 2, 120, 1.0, 0.01, 0.03072280769890413, 4152
25, 2, 120, 1.0, 0.09, 0.009133535175394057, 4152
25, 2, 120, 1.0, 0.3, 0.03049559471640551, 4152
25, 2, 120, 1.0, 0.5, 0.03049559471640551, 4152
25, 2, 120, 1.0, 0.7, 0.03049559471640551, 4152
25, 2, 120, 2.0, 0.01, 0.01984226568353524, 4152
25, 2, 120, 2.0, 0.09, 0.008948773277850004, 4152
25, 2, 120, 2.0, 0.3, 0.03049559471640551, 4152
25, 2, 120, 2.0, 0.5, 0.03049559471640551, 4152
25, 2, 120, 2.0, 0.7, 0.03049559471640551, 4152
25, 2, 120, 2.5, 0.01, 0.018436619769807868, 4152
25, 2, 120, 2.5, 0.09, 0.008972281712059028, 4152
25, 2, 120, 2.5, 0.3, 0.03049559471640551, 4152
25, 2, 120, 2.5, 0.5, 0.03049559471640551, 4152
25, 2, 120, 2.5, 0.7, 0.03049559471640551, 4152
25, 2, 150, 0.2, 0.01, 0.028969794658748722, 4152
25, 2, 150, 0.2, 0.09, 0.008954325883792254, 4152
25, 2, 150, 0.2, 0.3, 0.03049559471640551, 4152
25, 2, 150, 0.2, 0.5, 0.03049559471640551, 4152
25, 2, 150, 0.2, 0.7, 0.03049559471640551, 4152
25, 2, 150, 0.5, 0.01, 0.02585857035698863, 4152
25, 2, 150, 0.5, 0.09, 0.009056683529666992, 4152
25, 2, 150, 0.5, 0.3, 0.03049559471640551, 4152
25, 2, 150, 0.5, 0.5, 0.03049559471640551, 4152
25, 2, 150, 0.5, 0.7, 0.03049559471640551, 4152
25, 2, 150, 1.0, 0.01, 0.024307400664957287, 4152
25, 2, 150, 1.0, 0.09, 0.009151733747862566, 4152
25, 2, 150, 1.0, 0.3, 0.03049559471640551, 4152
25, 2, 150, 1.0, 0.5, 0.03049559471640551, 4152
25, 2, 150, 1.0, 0.7, 0.03049559471640551, 4152
25, 2, 150, 2.0, 0.01, 0.02094023477698103, 4152
25, 2, 150, 2.0, 0.09, 0.00897028666700016, 4152
25, 2, 150, 2.0, 0.3, 0.03049559471640551, 4152
25, 2, 150, 2.0, 0.5, 0.03049559471640551, 4152
25, 2, 150, 2.0, 0.7, 0.03049559471640551, 4152
25, 2, 150, 2.5, 0.01, 0.017860027686280103, 4152
25, 2, 150, 2.5, 0.09, 0.008930039298923526, 4152
25, 2, 150, 2.5, 0.3, 0.03049559471640551, 4152
25, 2, 150, 2.5, 0.5, 0.03049559471640551, 4152
25, 2, 150, 2.5, 0.7, 0.03049559471640551, 4152
25, 3, 10, 0.2, 0.01, 0.08714193691502387, 6192
25, 3, 10, 0.2, 0.09, 0.08243743735694752, 6192
25, 3, 10, 0.2, 0.3, 0.07054102152152864, 6192
25, 3, 10, 0.2, 0.5, 0.03049559471640551, 6192
25, 3, 10, 0.2, 0.7, 0.03049559471640551, 6192
25, 3, 10, 0.5, 0.01, 0.08037041847192958, 6192
25, 3, 10, 0.5, 0.09, 0.0790477475961572, 6192
25, 3, 10, 0.5, 0.3, 0.034283737157494776, 6192
25, 3, 10, 0.5, 0.5, 0.03049559471640551, 6192
25, 3, 10, 0.5, 0.7, 0.03049559471640551, 6192
25, 3, 10, 1.0, 0.01, 0.06956362590929772, 6192
25, 3, 10, 1.0, 0.09, 0.06710417671878888, 6192
25, 3, 10, 1.0, 0.3, 0.040862340420053926, 6192
25, 3, 10, 1.0, 0.5, 0.03049559471640551, 6192
25, 3, 10, 1.0, 0.7, 0.03049559471640551, 6192
25, 3, 10, 2.0, 0.01, 0.05791731154411127, 6192
25, 3, 10, 2.0, 0.09, 0.057327828201296914, 6192
25, 3, 10, 2.0, 0.3, 0.04987717836376439, 6192
25, 3, 10, 2.0, 0.5, 0.03049559471640551, 6192
25, 3, 10, 2.0, 0.7, 0.03049559471640551, 6192
25, 3, 10, 2.5, 0.01, 0.06068880412228946, 6192
25, 3, 10, 2.5, 0.09, 0.057326962417130145, 6192
25, 3, 10, 2.5, 0.3, 0.027783003826682823, 6192
25, 3, 10, 2.5, 0.5, 0.03049559471640551, 6192
25, 3, 10, 2.5, 0.7, 0.03049559471640551, 6192
25, 3, 30, 0.2, 0.01, 0.07095895201258064, 6192
25, 3, 30, 0.2, 0.09, 0.062232426571542376, 6192
25, 3, 30, 0.2, 0.3, 0.03049559471640551, 6192
25, 3, 30, 0.2, 0.5, 0.03049559471640551, 6192
25, 3, 30, 0.2, 0.7, 0.03049559471640551, 6192
25, 3, 30, 0.5, 0.01, 0.06178777307003312, 6192
25, 3, 30, 0.5, 0.09, 0.06540195575952491, 6192
25, 3, 30, 0.5, 0.3, 0.03049559471640551, 6192
25, 3, 30, 0.5, 0.5, 0.03049559471640551, 6192
25, 3, 30, 0.5, 0.7, 0.03049559471640551, 6192
25, 3, 30, 1.0, 0.01, 0.052149454723128326, 6192
25, 3, 30, 1.0, 0.09, 0.05005506721278701, 6192
25, 3, 30, 1.0, 0.3, 0.03049559471640551, 6192
25, 3, 30, 1.0, 0.5, 0.03049559471640551, 6192
25, 3, 30, 1.0, 0.7, 0.03049559471640551, 6192
25, 3, 30, 2.0, 0.01, 0.0394688260901303, 6192
25, 3, 30, 2.0, 0.09, 0.03576489589073645, 6192
25, 3, 30, 2.0, 0.3, 0.03049559471640551, 6192
25, 3, 30, 2.0, 0.5, 0.03049559471640551, 6192
25, 3, 30, 2.0, 0.7, 0.03049559471640551, 6192
25, 3, 30, 2.5, 0.01, 0.03551939012931827, 6192
25, 3, 30, 2.5, 0.09, 0.031700576358133545, 6192
25, 3, 30, 2.5, 0.3, 0.03049559471640551, 6192
25, 3, 30, 2.5, 0.5, 0.03049559471640551, 6192
25, 3, 30, 2.5, 0.7, 0.03049559471640551, 6192
25, 3, 70, 0.2, 0.01, 0.058449315342299864, 6192
25, 3, 70, 0.2, 0.09, 0.059567032905840485, 6192
25, 3, 70, 0.2, 0.3, 0.03049559471640551, 6192
25, 3, 70, 0.2, 0.5, 0.03049559471640551, 6192
25, 3, 70, 0.2, 0.7, 0.03049559471640551, 6192
25, 3, 70, 0.5, 0.01, 0.05498171886466063, 6192
25, 3, 70, 0.5, 0.09, 0.06109634265964599, 6192
25, 3, 70, 0.5, 0.3, 0.03049559471640551, 6192
25, 3, 70, 0.5, 0.5, 0.03049559471640551, 6192
25, 3, 70, 0.5, 0.7, 0.03049559471640551, 6192
25, 3, 70, 1.0, 0.01, 0.04472289654393277, 6192
25, 3, 70, 1.0, 0.09, 0.05349392984338594, 6192
25, 3, 70, 1.0, 0.3, 0.03049559471640551, 6192
25, 3, 70, 1.0, 0.5, 0.03049559471640551, 6192
25, 3, 70, 1.0, 0.7, 0.03049559471640551, 6192
25, 3, 70, 2.0, 0.01, 0.031533675898361035, 6192
25, 3, 70, 2.0, 0.09, 0.04124798248708637, 6192
25, 3, 70, 2.0, 0.3, 0.03049559471640551, 6192
25, 3, 70, 2.0, 0.5, 0.03049559471640551, 6192
25, 3, 70, 2.0, 0.7, 0.03049559471640551, 6192
25, 3, 70, 2.5, 0.01, 0.028659013511024376, 6192
25, 3, 70, 2.5, 0.09, 0.03718222604236698, 6192
25, 3, 70, 2.5, 0.3, 0.03049559471640551, 6192
25, 3, 70, 2.5, 0.5, 0.03049559471640551, 6192
25, 3, 70, 2.5, 0.7, 0.03049559471640551, 6192
25, 3, 120, 0.2, 0.01, 0.04649688468203383, 6192
25, 3, 120, 0.2, 0.09, 0.013303495656995425, 6192
25, 3, 120, 0.2, 0.3, 0.03049559471640551, 6192
25, 3, 120, 0.2, 0.5, 0.03049559471640551, 6192
25, 3, 120, 0.2, 0.7, 0.03049559471640551, 4152
25, 3, 120, 0.5, 0.01, 0.0418223934830698, 6192
25, 3, 120, 0.5, 0.09, 0.012202283656966193, 6192
25, 3, 120, 0.5, 0.3, 0.03049559471640551, 6192
25, 3, 120, 0.5, 0.5, 0.03049559471640551, 6192
25, 3, 120, 0.5, 0.7, 0.03049559471640551, 4152
25, 3, 120, 1.0, 0.01, 0.039162175103437974, 6192
25, 3, 120, 1.0, 0.09, 0.010820089811048837, 6192
25, 3, 120, 1.0, 0.3, 0.03049559471640551, 6192
25, 3, 120, 1.0, 0.5, 0.03049559471640551, 6192
25, 3, 120, 1.0, 0.7, 0.03049559471640551, 4152
25, 3, 120, 2.0, 0.01, 0.02645320240125048, 6192
25, 3, 120, 2.0, 0.09, 0.009569172565770893, 6192
25, 3, 120, 2.0, 0.3, 0.03049559471640551, 6192
25, 3, 120, 2.0, 0.5, 0.03049559471640551, 6192
25, 3, 120, 2.0, 0.7, 0.03049559471640551, 4152
25, 3, 120, 2.5, 0.01, 0.020771411915805657, 6192
25, 3, 120, 2.5, 0.09, 0.009339895903593357, 6192
25, 3, 120, 2.5, 0.3, 0.03049559471640551, 6192
25, 3, 120, 2.5, 0.5, 0.03049559471640551, 6192
25, 3, 120, 2.5, 0.7, 0.03049559471640551, 4152
25, 3, 150, 0.2, 0.01, 0.050845305976290125, 6192
25, 3, 150, 0.2, 0.09, 0.012992999847755439, 6192
25, 3, 150, 0.2, 0.3, 0.03049559471640551, 6192
25, 3, 150, 0.2, 0.5, 0.03049559471640551, 6192
25, 3, 150, 0.2, 0.7, 0.03049559471640551, 4152
25, 3, 150, 0.5, 0.01, 0.04298289416511834, 6192
25, 3, 150, 0.5, 0.09, 0.01202200084050114, 6192
25, 3, 150, 0.5, 0.3, 0.03049559471640551, 6192
25, 3, 150, 0.5, 0.5, 0.03049559471640551, 6192
25, 3, 150, 0.5, 0.7, 0.03049559471640551, 4152
25, 3, 150, 1.0, 0.01, 0.03262436555441686, 6192
25, 3, 150, 1.0, 0.09, 0.010715719256465951, 6192
25, 3, 150, 1.0, 0.3, 0.03049559471640551, 6192
25, 3, 150, 1.0, 0.5, 0.03049559471640551, 6192
25, 3, 150, 1.0, 0.7, 0.03049559471640551, 4152
25, 3, 150, 2.0, 0.01, 0.02374429796944752, 6192
25, 3, 150, 2.0, 0.09, 0.00957615349961159, 6192
25, 3, 150, 2.0, 0.3, 0.03049559471640551, 6192
25, 3, 150, 2.0, 0.5, 0.03049559471640551, 6192
25, 3, 150, 2.0, 0.7, 0.03049559471640551, 4152
25, 3, 150, 2.5, 0.01, 0.01983839800042432, 6192
25, 3, 150, 2.5, 0.09, 0.00931100809415433, 6192
25, 3, 150, 2.5, 0.3, 0.03049559471640551, 6192
25, 3, 150, 2.5, 0.5, 0.03049559471640551, 6192
25, 3, 150, 2.5, 0.7, 0.03049559471640551, 4152
25, 5, 10, 0.2, 0.01, 0.08421494181720322, 10272
25, 5, 10, 0.2, 0.09, 0.08706294818466515, 10272
25, 5, 10, 0.2, 0.3, 0.07663005849088422, 10272
25, 5, 10, 0.2, 0.5, 0.03049559471640551, 10272
25, 5, 10, 0.2, 0.7, 0.03049559471640551, 10272
25, 5, 10, 0.5, 0.01, 0.07714226413048121, 10272
25, 5, 10, 0.5, 0.09, 0.07475309673313414, 10272
25, 5, 10, 0.5, 0.3, 0.0630577726699155, 10272
25, 5, 10, 0.5, 0.5, 0.03049559471640551, 10272
25, 5, 10, 0.5, 0.7, 0.03049559471640551, 10272
25, 5, 10, 1.0, 0.01, 0.07009624985302901, 10272
25, 5, 10, 1.0, 0.09, 0.0686437392022498, 10272
25, 5, 10, 1.0, 0.3, 0.045702242832642084, 10272
25, 5, 10, 1.0, 0.5, 0.03049559471640551, 10272
25, 5, 10, 1.0, 0.7, 0.03049559471640551, 10272
25, 5, 10, 2.0, 0.01, 0.058386928627462586, 10272
25, 5, 10, 2.0, 0.09, 0.057595490545372906, 10272
25, 5, 10, 2.0, 0.3, 0.04815021543362483, 10272
25, 5, 10, 2.0, 0.5, 0.03049559471640551, 10272
25, 5, 10, 2.0, 0.7, 0.03049559471640551, 10272
25, 5, 10, 2.5, 0.01, 0.06065996753535642, 10272
25, 5, 10, 2.5, 0.09, 0.056976040920492424, 10272
25, 5, 10, 2.5, 0.3, 0.028535571938925832, 10272
25, 5, 10, 2.5, 0.5, 0.03049559471640551, 10272
25, 5, 10, 2.5, 0.7, 0.03049559471640551, 10272
25, 5, 30, 0.2, 0.01, 0.07404850983430265, 10272
25, 5, 30, 0.2, 0.09, 0.08182679520724588, 10272
25, 5, 30, 0.2, 0.3, 0.03049559471640551, 10272
25, 5, 30, 0.2, 0.5, 0.03049559471640551, 10272
25, 5, 30, 0.2, 0.7, 0.03049559471640551, 8232
25, 5, 30, 0.5, 0.01, 0.06757458002408673, 10272
25, 5, 30, 0.5, 0.09, 0.07336756794809433, 10272
25, 5, 30, 0.5, 0.3, 0.03049559471640551, 10272
25, 5, 30, 0.5, 0.5, 0.03049559471640551, 10272
25, 5, 30, 0.5, 0.7, 0.03049559471640551, 8232
25, 5, 30, 1.0, 0.01, 0.05433537072478118, 10272
25, 5, 30, 1.0, 0.09, 0.058072369369883824, 10272
25, 5, 30, 1.0, 0.3, 0.03049559471640551, 10272
25, 5, 30, 1.0, 0.5, 0.03049559471640551, 10272
25, 5, 30, 1.0, 0.7, 0.03049559471640551, 8232
25, 5, 30, 2.0, 0.01, 0.03927090857851513, 10272
25, 5, 30, 2.0, 0.09, 0.03598918352514479, 10272
25, 5, 30, 2.0, 0.3, 0.03049559471640551, 10272
25, 5, 30, 2.0, 0.5, 0.03049559471640551, 10272
25, 5, 30, 2.0, 0.7, 0.03049559471640551, 8232
25, 5, 30, 2.5, 0.01, 0.035667415503798434, 10272
25, 5, 30, 2.5, 0.09, 0.031867230682320107, 10272
25, 5, 30, 2.5, 0.3, 0.03049559471640551, 10272
25, 5, 30, 2.5, 0.5, 0.03049559471640551, 10272
25, 5, 30, 2.5, 0.7, 0.03049559471640551, 8232
25, 5, 70, 0.2, 0.01, 0.06669527561532014, 10272
25, 5, 70, 0.2, 0.09, 0.05166803291503699, 10272
25, 5, 70, 0.2, 0.3, 0.03049559471640551, 10272
25, 5, 70, 0.2, 0.5, 0.03049559471640551, 10272
25, 5, 70, 0.2, 0.7, 0.03049559471640551, 6192
25, 5, 70, 0.5, 0.01, 0.06159271711923913, 10272
25, 5, 70, 0.5, 0.09, 0.05200466709441772, 10272
25, 5, 70, 0.5, 0.3, 0.03049559471640551, 10272
25, 5, 70, 0.5, 0.5, 0.03049559471640551, 10272
25, 5, 70, 0.5, 0.7, 0.03049559471640551, 6192
25, 5, 70, 1.0, 0.01, 0.048760479081984394, 10272
25, 5, 70, 1.0, 0.09, 0.05609653593139688, 10272
25, 5, 70, 1.0, 0.3, 0.03049559471640551, 10272
25, 5, 70, 1.0, 0.5, 0.03049559471640551, 10272
25, 5, 70, 1.0, 0.7, 0.03049559471640551, 6192
25, 5, 70, 2.0, 0.01, 0.03232837804826871, 10272
25, 5, 70, 2.0, 0.09, 0.04083097677465167, 10272
25, 5, 70, 2.0, 0.3, 0.03049559471640551, 10272
25, 5, 70, 2.0, 0.5, 0.03049559471640551, 10272
25, 5, 70, 2.0, 0.7, 0.03049559471640551, 6192
25, 5, 70, 2.5, 0.01, 0.02891902670502605, 10272
25, 5, 70, 2.5, 0.09, 0.03716915946039964, 10272
25, 5, 70, 2.5, 0.3, 0.03049559471640551, 10272
25, 5, 70, 2.5, 0.5, 0.03049559471640551, 10272
25, 5, 70, 2.5, 0.7, 0.03049559471640551, 6192
25, 5, 120, 0.2, 0.01, 0.054414981171341296, 10272
25, 5, 120, 0.2, 0.09, 0.013303495656995425, 10272
25, 5, 120, 0.2, 0.3, 0.03049559471640551, 10272
25, 5, 120, 0.2, 0.5, 0.03049559471640551, 8232
25, 5, 120, 0.2, 0.7, 0.03049559471640551, 4152
25, 5, 120, 0.5, 0.01, 0.042741878071551775, 10272
25, 5, 120, 0.5, 0.09, 0.012202283656966193, 10272
25, 5, 120, 0.5, 0.3, 0.03049559471640551, 10272
25, 5, 120, 0.5, 0.5, 0.03049559471640551, 8232
25, 5, 120, 0.5, 0.7, 0.03049559471640551, 4152
25, 5, 120, 1.0, 0.01, 0.04117998319711631, 10272
25, 5, 120, 1.0, 0.09, 0.010820089811048837, 10272
25, 5, 120, 1.0, 0.3, 0.03049559471640551, 10272
25, 5, 120, 1.0, 0.5, 0.03049559471640551, 8232
25, 5, 120, 1.0, 0.7, 0.03049559471640551, 4152
25, 5, 120, 2.0, 0.01, 0.027191658076423993, 10272
25, 5, 120, 2.0, 0.09, 0.009569172565770893, 10272
25, 5, 120, 2.0, 0.3, 0.03049559471640551, 10272
25, 5, 120, 2.0, 0.5, 0.03049559471640551, 8232
25, 5, 120, 2.0, 0.7, 0.03049559471640551, 4152
25, 5, 120, 2.5, 0.01, 0.02102337319616128, 10272
25, 5, 120, 2.5, 0.09, 0.009339895903593357, 10272
25, 5, 120, 2.5, 0.3, 0.03049559471640551, 10272
25, 5, 120, 2.5, 0.5, 0.03049559471640551, 8232
25, 5, 120, 2.5, 0.7, 0.03049559471640551, 4152
25, 5, 150, 0.2, 0.01, 0.05278794700265849, 10272
25, 5, 150, 0.2, 0.09, 0.012992999847755439, 10272
25, 5, 150, 0.2, 0.3, 0.03049559471640551, 10272
25, 5, 150, 0.2, 0.5, 0.03049559471640551, 8232
25, 5, 150, 0.2, 0.7, 0.03049559471640551, 4152
25, 5, 150, 0.5, 0.01, 0.04791392748725712, 10272
25, 5, 150, 0.5, 0.09, 0.01202200084050114, 10272
25, 5, 150, 0.5, 0.3, 0.03049559471640551, 10272
25, 5, 150, 0.5, 0.5, 0.03049559471640551, 8232
25, 5, 150, 0.5, 0.7, 0.03049559471640551, 4152
25, 5, 150, 1.0, 0.01, 0.03862341152185054, 10272
25, 5, 150, 1.0, 0.09, 0.010715719256465951, 10272
25, 5, 150, 1.0, 0.3, 0.03049559471640551, 10272
