cmapSize, cmapNo, bufferSize, decayFactor, rebuildThreshold, ed, mem
10, 10, 70, 0.5, 0.7, 0.5389404547138561, 2952
10, 10, 70, 1.0, 0.01, 0.14020313393227657, 9672
10, 10, 70, 1.0, 0.09, 0.14020313393227657, 9672
10, 10, 70, 1.0, 0.3, 0.2818793263438105, 6792
10, 10, 70, 1.0, 0.5, 0.44806243835051746, 3912
10, 10, 70, 1.0, 0.7, 0.5261036167494411, 2952
10, 10, 70, 2.0, 0.01, 0.10070363975703252, 9672
10, 10, 70, 2.0, 0.09, 0.10070363975703252, 9672
10, 10, 70, 2.0, 0.3, 0.19322354411666517, 7752
10, 10, 70, 2.0, 0.5, 0.2817126317528446, 3912
10, 10, 70, 2.0, 0.7, 0.46697003411073196, 2952
10, 10, 70, 2.5, 0.01, 0.10195376625886216, 9672
10, 10, 70, 2.5, 0.09, 0.10195376625886216, 9672
10, 10, 70, 2.5, 0.3, 0.17548271778789587, 7752
10, 10, 70, 2.5, 0.5, 0.24041764397125043, 3912
10, 10, 70, 2.5, 0.7, 0.4408235284645067, 2952
10, 10, 120, 0.2, 0.01, 0.4610929439552273, 9672
10, 10, 120, 0.2, 0.09, 0.4610929439552273, 9672
10, 10, 120, 0.2, 0.3, 0.610800752103332, 5832
10, 10, 120, 0.2, 0.5, 0.4846029609945633, 3912
10, 10, 120, 0.2, 0.7, 0.5297071383907329, 1992
10, 10, 120, 0.5, 0.01, 0.3393298987646404, 9672
10, 10, 120, 0.5, 0.09, 0.3393298987646404, 9672
10, 10, 120, 0.5, 0.3, 0.5686201756386937, 5832
10, 10, 120, 0.5, 0.5, 0.4448928725347397, 3912
10, 10, 120, 0.5, 0.7, 0.5297071383907329, 1992
10, 10, 120, 1.0, 0.01, 0.2202676812999939, 9672
10, 10, 120, 1.0, 0.09, 0.2202676812999939, 9672
10, 10, 120, 1.0, 0.3, 0.3312404842924479, 6792
10, 10, 120, 1.0, 0.5, 0.42286029404451664, 3912
10, 10, 120, 1.0, 0.7, 0.5297071383907329, 1992
10, 10, 120, 2.0, 0.01, 0.21898644110491386, 9672
10, 10, 120, 2.0, 0.09, 0.21898644110491386, 9672
10, 10, 120, 2.0, 0.3, 0.32492361339627657, 5832
10, 10, 120, 2.0, 0.5, 0.27259127835044955, 3912
10, 10, 120, 2.0, 0.7, 0.5297071383907329, 1992
10, 10, 120, 2.5, 0.01, 0.2127916332532263, 9672
10, 10, 120, 2.5, 0.09, 0.2127916332532263, 9672
10, 10, 120, 2.5, 0.3, 0.23057311362255223, 6792
10, 10, 120, 2.5, 0.5, 0.24041122768511808, 3912
10, 10, 120, 2.5, 0.7, 0.5297071383907329, 1992
10, 10, 150, 0.2, 0.01, 0.5031927227755818, 8712
10, 10, 150, 0.2, 0.09, 0.5031927227755818, 8712
10, 10, 150, 0.2, 0.3, 0.4645587033018888, 6792
10, 10, 150, 0.2, 0.5, 0.49271541113606127, 2952
10, 10, 150, 0.2, 0.7, 0.5297071383907329, 1992
10, 10, 150, 0.5, 0.01, 0.36441980654146466, 8712
10, 10, 150, 0.5, 0.09, 0.36441980654146466, 8712
10, 10, 150, 0.5, 0.3, 0.3949151624296053, 6792
10, 10, 150, 0.5, 0.5, 0.48104821379219004, 2952
10, 10, 150, 0.5, 0.7, 0.5297071383907329, 1992
10, 10, 150, 1.0, 0.01, 0.29552663634919524, 8712
10, 10, 150, 1.0, 0.09, 0.29552663634919524, 8712
10, 10, 150, 1.0, 0.3, 0.31504148225722084, 6792
10, 10, 150, 1.0, 0.5, 0.4148677098541181, 2952
10, 10, 150, 1.0, 0.7, 0.5297071383907329, 1992
10, 10, 150, 2.0, 0.01, 0.25208182980545746, 8712
10, 10, 150, 2.0, 0.09, 0.25208182980545746, 8712
10, 10, 150, 2.0, 0.3, 0.24891004926543703, 7752
10, 10, 150, 2.0, 0.5, 0.3238908642430549, 2952
10, 10, 150, 2.0, 0.7, 0.5297071383907329, 1992
10, 10, 150, 2.5, 0.01, 0.25154605543918584, 8712
10, 10, 150, 2.5, 0.09, 0.25154605543918584, 8712
10, 10, 150, 2.5, 0.3, 0.2449659828687338, 7752
10, 10, 150, 2.5, 0.5, 0.28914998826659666, 2952
10, 10, 150, 2.5, 0.7, 0.5297071383907329, 1992
25, 2, 10, 0.2, 0.01, 0.06483593945432439, 4152
25, 2, 10, 0.2, 0.09, 0.06289415438138635, 4152
25, 2, 10, 0.2, 0.3, 0.07785301768476484, 4152
25, 2, 10, 0.2, 0.5, 0.1832125970802356, 4152
25, 2, 10, 0.2, 0.7, 0.2645872681750199, 4152
25, 2, 10, 0.5, 0.01, 0.0615044581938771, 4152
25, 2, 10, 0.5, 0.09, 0.06204686577917777, 4152
25, 2, 10, 0.5, 0.3, 0.07713122070286245, 4152
25, 2, 10, 0.5, 0.5, 0.17788907586580546, 4152
25, 2, 10, 0.5, 0.7, 0.24916855298975257, 4152
25, 2, 10, 1.0, 0.01, 0.05664804468226776, 4152
25, 2, 10, 1.0, 0.09, 0.05406561560886358, 4152
25, 2, 10, 1.0, 0.3, 0.06732987687944604, 4152
25, 2, 10, 1.0, 0.5, 0.15517610154205033, 4152
25, 2, 10, 1.0, 0.7, 0.20740604514712524, 4152
25, 2, 10, 2.0, 0.01, 0.060056044478050345, 4152
25, 2, 10, 2.0, 0.09, 0.05905020974606862, 4152
25, 2, 10, 2.0, 0.3, 0.05810258563046664, 4152
25, 2, 10, 2.0, 0.5, 0.11854420240063038, 4152
25, 2, 10, 2.0, 0.7, 0.1621203805011526, 4152
25, 2, 10, 2.5, 0.01, 0.06252784083678879, 4152
25, 2, 10, 2.5, 0.09, 0.05878576634076509, 4152
25, 2, 10, 2.5, 0.3, 0.063786858974157, 4152
25, 2, 10, 2.5, 0.5, 0.10973150734962227, 4152
25, 2, 10, 2.5, 0.7, 0.15076224710554187, 4152
25, 2, 30, 0.2, 0.01, 0.0470754078713773, 4152
25, 2, 30, 0.2, 0.09, 0.057104009769438434, 4152
25, 2, 30, 0.2, 0.3, 0.13876463653748278, 4152
25, 2, 30, 0.2, 0.5, 0.2523788276061423, 4152
25, 2, 30, 0.2, 0.7, 0.5258918432317182, 4152
25, 2, 30, 0.5, 0.01, 0.046718973677283414, 4152
25, 2, 30, 0.5, 0.09, 0.047874261059603226, 4152
25, 2, 30, 0.5, 0.3, 0.1403583098344574, 4152
25, 2, 30, 0.5, 0.5, 0.2658766652472293, 4152
25, 2, 30, 0.5, 0.7, 0.4751996735738389, 4152
25, 2, 30, 1.0, 0.01, 0.041005925200742546, 4152
25, 2, 30, 1.0, 0.09, 0.05021342956858897, 4152
25, 2, 30, 1.0, 0.3, 0.12056879108803703, 4152
25, 2, 30, 1.0, 0.5, 0.2112516271787304, 4152
25, 2, 30, 1.0, 0.7, 0.41182527639063987, 4152
25, 2, 30, 2.0, 0.01, 0.0386432845301208, 4152
25, 2, 30, 2.0, 0.09, 0.04829480264377523, 4152
25, 2, 30, 2.0, 0.3, 0.10014116273817213, 4152
25, 2, 30, 2.0, 0.5, 0.16884010500020188, 4152
25, 2, 30, 2.0, 0.7, 0.29220038741956295, 4152
25, 2, 30, 2.5, 0.01, 0.03946919738571988, 4152
25, 2, 30, 2.5, 0.09, 0.04959166680933632, 4152
25, 2, 30, 2.5, 0.3, 0.0836486631351165, 4152
25, 2, 30, 2.5, 0.5, 0.14933211915235436, 4152
25, 2, 30, 2.5, 0.7, 0.24663608289949013, 4152
25, 2, 70, 0.2, 0.01, 0.11491342760816436, 4152
25, 2, 70, 0.2, 0.09, 0.11491342760816436, 4152
25, 2, 70, 0.2, 0.3, 0.20570415173315018, 4152
25, 2, 70, 0.2, 0.5, 0.28409834733146677, 4152
25, 2, 70, 0.2, 0.7, 0.5380144190051221, 4152
25, 2, 70, 0.5, 0.01, 0.10550809217444491, 4152
25, 2, 70, 0.5, 0.09, 0.10550809217444491, 4152
25, 2, 70, 0.5, 0.3, 0.17850464804377575, 4152
25, 2, 70, 0.5, 0.5, 0.24369717766175014, 4152
25, 2, 70, 0.5, 0.7, 0.5298343333478134, 4152
25, 2, 70, 1.0, 0.01, 0.09670185112443483, 4152
25, 2, 70, 1.0, 0.09, 0.09670185112443483, 4152
25, 2, 70, 1.0, 0.3, 0.1493574046486193, 4152
25, 2, 70, 1.0, 0.5, 0.23871218583836676, 4152
25, 2, 70, 1.0, 0.7, 0.5006105926305681, 4152
25, 2, 70, 2.0, 0.01, 0.0866556846505678, 4152
25, 2, 70, 2.0, 0.09, 0.0866556846505678, 4152
25, 2, 70, 2.0, 0.3, 0.13770872424734434, 4152
25, 2, 70, 2.0, 0.5, 0.18909019989268086, 4152
25, 2, 70, 2.0, 0.7, 0.44890828463412796, 4152
25, 2, 70, 2.5, 0.01, 0.0860684986282578, 4152
25, 2, 70, 2.5, 0.09, 0.0860684986282578, 4152
25, 2, 70, 2.5, 0.3, 0.12243043418497669, 4152
25, 2, 70, 2.5, 0.5, 0.16243054946829408, 4152
25, 2, 70, 2.5, 0.7, 0.42493816343030777, 4152
25, 2, 120, 0.2, 0.01, 0.19717784114452402, 4152
25, 2, 120, 0.2, 0.09, 0.19717784114452402, 4152
25, 2, 120, 0.2, 0.3, 0.30816554496403453, 4152
25, 2, 120, 0.2, 0.5, 0.43281594191828193, 4152
25, 2, 120, 0.2, 0.7, 0.5105414536375408, 4152
25, 2, 120, 0.5, 0.01, 0.19166173317627214, 4152
25, 2, 120, 0.5, 0.09, 0.19166173317627214, 4152
25, 2, 120, 0.5, 0.3, 0.2813983843384142, 4152
25, 2, 120, 0.5, 0.5, 0.38366735843488153, 4152
25, 2, 120, 0.5, 0.7, 0.5105414536375408, 4152
25, 2, 120, 1.0, 0.01, 0.17702846029127012, 4152
25, 2, 120, 1.0, 0.09, 0.17702846029127012, 4152
25, 2, 120, 1.0, 0.3, 0.26175519404955433, 4152
25, 2, 120, 1.0, 0.5, 0.31599676335214066, 4152
25, 2, 120, 1.0, 0.7, 0.5105414536375408, 4152
25, 2, 120, 2.0, 0.01, 0.17178606707711516, 4152
25, 2, 120, 2.0, 0.09, 0.17178606707711516, 4152
25, 2, 120, 2.0, 0.3, 0.2197293206297799, 4152
25, 2, 120, 2.0, 0.5, 0.24913506074489725, 4152
25, 2, 120, 2.0, 0.7, 0.5105414536375408, 4152
25, 2, 120, 2.5, 0.01, 0.17456786642101388, 4152
25, 2, 120, 2.5, 0.09, 0.17456786642101388, 4152
25, 2, 120, 2.5, 0.3, 0.21397075901206317, 4152
25, 2, 120, 2.5, 0.5, 0.2376428383406412, 4152
25, 2, 120, 2.5, 0.7, 0.5105414536375408, 4152
25, 2, 150, 0.2, 0.01, 0.2309094697302706, 4152
25, 2, 150, 0.2, 0.09, 0.2309094697302706, 4152
25, 2, 150, 0.2, 0.3, 0.3214048717285645, 4152
25, 2, 150, 0.2, 0.5, 0.5244593038418403, 4152
25, 2, 150, 0.2, 0.7, 0.5105414536375408, 4152
25, 2, 150, 0.5, 0.01, 0.2166131435144046, 4152
25, 2, 150, 0.5, 0.09, 0.2166131435144046, 4152
25, 2, 150, 0.5, 0.3, 0.28903210467329493, 4152
25, 2, 150, 0.5, 0.5, 0.4585488401517953, 4152
25, 2, 150, 0.5, 0.7, 0.5105414536375408, 4152
25, 2, 150, 1.0, 0.01, 0.20353138444524346, 4152
25, 2, 150, 1.0, 0.09, 0.20353138444524346, 4152
25, 2, 150, 1.0, 0.3, 0.27684109737685375, 4152
25, 2, 150, 1.0, 0.5, 0.40746936199094663, 4152
25, 2, 150, 1.0, 0.7, 0.5105414536375408, 4152
25, 2, 150, 2.0, 0.01, 0.19051346416548365, 4152
25, 2, 150, 2.0, 0.09, 0.19051346416548365, 4152
25, 2, 150, 2.0, 0.3, 0.2612074328349098, 4152
25, 2, 150, 2.0, 0.5, 0.29260060046932096, 4152
25, 2, 150, 2.0, 0.7, 0.5105414536375408, 4152
25, 2, 150, 2.5, 0.01, 0.18698890449416408, 4152
25, 2, 150, 2.5, 0.09, 0.18698890449416408, 4152
25, 2, 150, 2.5, 0.3, 0.25825844572001483, 4152
25, 2, 150, 2.5, 0.5, 0.2608603676403634, 4152
25, 2, 150, 2.5, 0.7, 0.5105414536375408, 4152
25, 3, 10, 0.2, 0.01, 0.06506852702497672, 6192
25, 3, 10, 0.2, 0.09, 0.06584094636992432, 6192
25, 3, 10, 0.2, 0.3, 0.10887775538292349, 6192
25, 3, 10, 0.2, 0.5, 0.24975437388220603, 6192
25, 3, 10, 0.2, 0.7, 0.44837740213041705, 6192
25, 3, 10, 0.5, 0.01, 0.060446077001756665, 6192
25, 3, 10, 0.5, 0.09, 0.06300289572864741, 6192
25, 3, 10, 0.5, 0.3, 0.09813653348385354, 6192
25, 3, 10, 0.5, 0.5, 0.21382734963429306, 6192
25, 3, 10, 0.5, 0.7, 0.36851472041640465, 6192
25, 3, 10, 1.0, 0.01, 0.05846585350538537, 6192
25, 3, 10, 1.0, 0.09, 0.05654900131817618, 6192
25, 3, 10, 1.0, 0.3, 0.08292679204141833, 6192
25, 3, 10, 1.0, 0.5, 0.18462405495622175, 6192
25, 3, 10, 1.0, 0.7, 0.26639148620685904, 6192
25, 3, 10, 2.0, 0.01, 0.05837171476553476, 6192
25, 3, 10, 2.0, 0.09, 0.0570580140600816, 6192
25, 3, 10, 2.0, 0.3, 0.058877324926438275, 6192
25, 3, 10, 2.0, 0.5, 0.12760078162944807, 6192
25, 3, 10, 2.0, 0.7, 0.1537097313662053, 6192
25, 3, 10, 2.5, 0.01, 0.061801921292607816, 6192
25, 3, 10, 2.5, 0.09, 0.059708837021522757, 6192
25, 3, 10, 2.5, 0.3, 0.051507725172774896, 6192
25, 3, 10, 2.5, 0.5, 0.11535894364576266, 6192
25, 3, 10, 2.5, 0.7, 0.13329800937090314, 6192
25, 3, 30, 0.2, 0.01, 0.05677570976149171, 6192
25, 3, 30, 0.2, 0.09, 0.07512232116026696, 6192
25, 3, 30, 0.2, 0.3, 0.19517320754035256, 6192
25, 3, 30, 0.2, 0.5, 0.36513875038448657, 6192
25, 3, 30, 0.2, 0.7, 0.49867658455064184, 6192
25, 3, 30, 0.5, 0.01, 0.0471770228490762, 6192
25, 3, 30, 0.5, 0.09, 0.0675366386465205, 6192
25, 3, 30, 0.5, 0.3, 0.17151961990676876, 6192
25, 3, 30, 0.5, 0.5, 0.32743532729313024, 6192
25, 3, 30, 0.5, 0.7, 0.48480347927669926, 6192
25, 3, 30, 1.0, 0.01, 0.043025234601890436, 6192
25, 3, 30, 1.0, 0.09, 0.05903732423329624, 6192
25, 3, 30, 1.0, 0.3, 0.172914831352269, 6192
25, 3, 30, 1.0, 0.5, 0.2684943400934549, 6192
25, 3, 30, 1.0, 0.7, 0.4089880004938459, 6192
25, 3, 30, 2.0, 0.01, 0.03847809080247645, 6192
25, 3, 30, 2.0, 0.09, 0.04690423699795454, 6192
25, 3, 30, 2.0, 0.3, 0.09503250794154293, 6192
25, 3, 30, 2.0, 0.5, 0.1592373534979094, 6192
25, 3, 30, 2.0, 0.7, 0.29141062674913637, 6192
25, 3, 30, 2.5, 0.01, 0.03885307716379122, 6192
25, 3, 30, 2.5, 0.09, 0.04898154084059895, 6192
25, 3, 30, 2.5, 0.3, 0.08900900877368959, 6192
25, 3, 30, 2.5, 0.5, 0.14627872596504732, 6192
25, 3, 30, 2.5, 0.7, 0.24360884885087655, 6192
25, 3, 70, 0.2, 0.01, 0.13827867476309055, 6192
25, 3, 70, 0.2, 0.09, 0.13827867476309055, 6192
25, 3, 70, 0.2, 0.3, 0.22001538584920302, 6192
25, 3, 70, 0.2, 0.5, 0.3866191829762061, 6192
25, 3, 70, 0.2, 0.7, 0.5289123866785134, 6192
25, 3, 70, 0.5, 0.01, 0.12622202627337614, 6192
25, 3, 70, 0.5, 0.09, 0.12622202627337614, 6192
25, 3, 70, 0.5, 0.3, 0.2087019770337894, 6192
25, 3, 70, 0.5, 0.5, 0.3569552303883016, 6192
25, 3, 70, 0.5, 0.7, 0.4968721073745779, 6192
25, 3, 70, 1.0, 0.01, 0.10933437577656006, 6192
25, 3, 70, 1.0, 0.09, 0.10933437577656006, 6192
25, 3, 70, 1.0, 0.3, 0.1821142908963416, 6192
25, 3, 70, 1.0, 0.5, 0.2609096297942271, 6192
25, 3, 70, 1.0, 0.7, 0.4872452578935533, 6192
25, 3, 70, 2.0, 0.01, 0.08763005509808679, 6192
25, 3, 70, 2.0, 0.09, 0.08763005509808679, 6192
25, 3, 70, 2.0, 0.3, 0.14142147712251743, 6192
25, 3, 70, 2.0, 0.5, 0.1888929298880827, 6192
25, 3, 70, 2.0, 0.7, 0.44195148787769445, 6192
25, 3, 70, 2.5, 0.01, 0.08599032251825416, 6192
25, 3, 70, 2.5, 0.09, 0.08599032251825416, 6192
25, 3, 70, 2.5, 0.3, 0.12766391212751946, 6192
25, 3, 70, 2.5, 0.5, 0.1702779732563746, 6192
25, 3, 70, 2.5, 0.7, 0.421232498854499, 6192
25, 3, 120, 0.2, 0.01, 0.2281571929440823, 6192
25, 3, 120, 0.2, 0.09, 0.2281571929440823, 6192
25, 3, 120, 0.2, 0.3, 0.4048973846984213, 6192
25, 3, 120, 0.2, 0.5, 0.4887060563371883, 6192
25, 3, 120, 0.2, 0.7, 0.5105414536375408, 4152
25, 3, 120, 0.5, 0.01, 0.20975421590213567, 6192
25, 3, 120, 0.5, 0.09, 0.20975421590213567, 6192
25, 3, 120, 0.5, 0.3, 0.36927909110730905, 6192
25, 3, 120, 0.5, 0.5, 0.4330900921246587, 6192
25, 3, 120, 0.5, 0.7, 0.5105414536375408, 4152
25, 3, 120, 1.0, 0.01, 0.18890530132519495, 6192
25, 3, 120, 1.0, 0.09, 0.18890530132519495, 6192
25, 3, 120, 1.0, 0.3, 0.2797555153495072, 6192
25, 3, 120, 1.0, 0.5, 0.32561463824879505, 6192
25, 3, 120, 1.0, 0.7, 0.5105414536375408, 4152
25, 3, 120, 2.0, 0.01, 0.16612226178141273, 6192
25, 3, 120, 2.0, 0.09, 0.16612226178141273, 6192
25, 3, 120, 2.0, 0.3, 0.22840310002667794, 6192
25, 3, 120, 2.0, 0.5, 0.25620012040184725, 6192
25, 3, 120, 2.0, 0.7, 0.5105414536375408, 4152
25, 3, 120, 2.5, 0.01, 0.17243749226314378, 6192
25, 3, 120, 2.5, 0.09, 0.17243749226314378, 6192
25, 3, 120, 2.5, 0.3, 0.21769457598375744, 6192
25, 3, 120, 2.5, 0.5, 0.24476601420355537, 6192
25, 3, 120, 2.5, 0.7, 0.5105414536375408, 4152
25, 3, 150, 0.2, 0.01, 0.2617881759638968, 6192
25, 3, 150, 0.2, 0.09, 0.2617881759638968, 6192
25, 3, 150, 0.2, 0.3, 0.40080318130677, 6192
25, 3, 150, 0.2, 0.5, 0.4685727434240685, 6192
25, 3, 150, 0.2, 0.7, 0.5105414536375408, 4152
25, 3, 150, 0.5, 0.01, 0.25340936527846986, 6192
25, 3, 150, 0.5, 0.09, 0.25340936527846986, 6192
25, 3, 150, 0.5, 0.3, 0.3567874350632912, 6192
25, 3, 150, 0.5, 0.5, 0.41603182336103456, 6192
25, 3, 150, 0.5, 0.7, 0.5105414536375408, 4152
25, 3, 150, 1.0, 0.01, 0.2220448592239121, 6192
25, 3, 150, 1.0, 0.09, 0.2220448592239121, 6192
25, 3, 150, 1.0, 0.3, 0.3236580347214487, 6192
25, 3, 150, 1.0, 0.5, 0.3701060733924832, 6192
25, 3, 150, 1.0, 0.7, 0.5105414536375408, 4152
25, 3, 150, 2.0, 0.01, 0.19227795360149336, 6192
25, 3, 150, 2.0, 0.09, 0.19227795360149336, 6192
25, 3, 150, 2.0, 0.3, 0.26066525045557526, 6192
25, 3, 150, 2.0, 0.5, 0.2879724636383428, 6192
25, 3, 150, 2.0, 0.7, 0.5105414536375408, 4152
25, 3, 150, 2.5, 0.01, 0.18569727299129432, 6192
25, 3, 150, 2.5, 0.09, 0.18569727299129432, 6192
25, 3, 150, 2.5, 0.3, 0.2522175550057445, 6192
25, 3, 150, 2.5, 0.5, 0.26018352722891464, 6192
25, 3, 150, 2.5, 0.7, 0.5105414536375408, 4152
25, 5, 10, 0.2, 0.01, 0.05712522761911398, 10272
25, 5, 10, 0.2, 0.09, 0.05437877066067917, 10272
25, 5, 10, 0.2, 0.3, 0.1309303820797539, 10272
25, 5, 10, 0.2, 0.5, 0.36369547773528216, 10272
25, 5, 10, 0.2, 0.7, 0.38214837449255995, 10272
25, 5, 10, 0.5, 0.01, 0.057036694731051475, 10272
25, 5, 10, 0.5, 0.09, 0.0549151879883505, 10272
25, 5, 10, 0.5, 0.3, 0.1479418767961348, 10272
25, 5, 10, 0.5, 0.5, 0.2935693935131932, 10272
25, 5, 10, 0.5, 0.7, 0.3286759170455808, 10272
25, 5, 10, 1.0, 0.01, 0.05674478887100649, 10272
25, 5, 10, 1.0, 0.09, 0.058084311691488234, 10272
25, 5, 10, 1.0, 0.3, 0.08510110430881865, 10272
25, 5, 10, 1.0, 0.5, 0.2210549350832454, 10272
25, 5, 10, 1.0, 0.7, 0.25394752981058705, 10272
25, 5, 10, 2.0, 0.01, 0.058479673987781346, 10272
25, 5, 10, 2.0, 0.09, 0.05805587687457945, 10272
25, 5, 10, 2.0, 0.3, 0.06131685973203622, 10272
25, 5, 10, 2.0, 0.5, 0.1397735780918208, 10272
25, 5, 10, 2.0, 0.7, 0.15275664530587293, 10272
25, 5, 10, 2.5, 0.01, 0.06134431185882291, 10272
25, 5, 10, 2.5, 0.09, 0.05968329406320173, 10272
25, 5, 10, 2.5, 0.3, 0.051829492322530944, 10272
25, 5, 10, 2.5, 0.5, 0.11648429369984517, 10272
25, 5, 10, 2.5, 0.7, 0.13301138318938746, 10272
25, 5, 30, 0.2, 0.01, 0.07865219978470314, 10272
25, 5, 30, 0.2, 0.09, 0.10876872819045143, 10272
25, 5, 30, 0.2, 0.3, 0.27595807029191793, 10272
25, 5, 30, 0.2, 0.5, 0.39527678261034865, 10272
25, 5, 30, 0.2, 0.7, 0.49153105001288205, 8232
25, 5, 30, 0.5, 0.01, 0.06126140168042519, 10272
25, 5, 30, 0.5, 0.09, 0.07383711581505735, 10272
25, 5, 30, 0.5, 0.3, 0.21848001213780505, 10272
25, 5, 30, 0.5, 0.5, 0.3539111051268888, 10272
25, 5, 30, 0.5, 0.7, 0.4792495222360498, 8232
25, 5, 30, 1.0, 0.01, 0.046181610922694225, 10272
25, 5, 30, 1.0, 0.09, 0.06998129566182938, 10272
25, 5, 30, 1.0, 0.3, 0.1780279279024926, 10272
25, 5, 30, 1.0, 0.5, 0.26218972006593433, 10272
25, 5, 30, 1.0, 0.7, 0.4063862643080807, 8232
25, 5, 30, 2.0, 0.01, 0.03858201394173557, 10272
25, 5, 30, 2.0, 0.09, 0.046613050470632196, 10272
25, 5, 30, 2.0, 0.3, 0.11219404012001977, 10272
25, 5, 30, 2.0, 0.5, 0.16222999098761376, 10272
25, 5, 30, 2.0, 0.7, 0.2911213276601475, 8232
25, 5, 30, 2.5, 0.01, 0.039054446955556626, 10272
25, 5, 30, 2.5, 0.09, 0.046757616715010636, 10272
25, 5, 30, 2.5, 0.3, 0.08498598076655174, 10272
25, 5, 30, 2.5, 0.5, 0.1470259131914226, 10272
25, 5, 30, 2.5, 0.7, 0.24354795975506396, 8232
25, 5, 70, 0.2, 0.01, 0.19325239714276998, 10272
25, 5, 70, 0.2, 0.09, 0.19325239714276998, 10272
25, 5, 70, 0.2, 0.3, 0.36304447751662977, 10272
25, 5, 70, 0.2, 0.5, 0.40640465820302807, 10272
25, 5, 70, 0.2, 0.7, 0.5289123866785134, 6192
25, 5, 70, 0.5, 0.01, 0.16566842884337418, 10272
25, 5, 70, 0.5, 0.09, 0.16566842884337418, 10272
25, 5, 70, 0.5, 0.3, 0.2810016084082966, 10272
25, 5, 70, 0.5, 0.5, 0.3678707058223042, 10272
25, 5, 70, 0.5, 0.7, 0.4968721073745779, 6192
25, 5, 70, 1.0, 0.01, 0.12071951013025549, 10272
25, 5, 70, 1.0, 0.09, 0.12071951013025549, 10272
25, 5, 70, 1.0, 0.3, 0.20909474461496896, 10272
25, 5, 70, 1.0, 0.5, 0.2777811746866373, 10272
25, 5, 70, 1.0, 0.7, 0.4872452578935533, 6192
25, 5, 70, 2.0, 0.01, 0.08675577670545938, 10272
25, 5, 70, 2.0, 0.09, 0.08675577670545938, 10272
25, 5, 70, 2.0, 0.3, 0.14095361393496567, 10272
25, 5, 70, 2.0, 0.5, 0.19035986185028722, 10272
25, 5, 70, 2.0, 0.7, 0.44195148787769445, 6192
25, 5, 70, 2.5, 0.01, 0.0857377296124649, 10272
25, 5, 70, 2.5, 0.09, 0.0857377296124649, 10272
25, 5, 70, 2.5, 0.3, 0.13446293408365598, 10272
25, 5, 70, 2.5, 0.5, 0.17043358237011758, 10272
25, 5, 70, 2.5, 0.7, 0.421232498854499, 6192
25, 5, 120, 0.2, 0.01, 0.3239961652367262, 10272
25, 5, 120, 0.2, 0.09, 0.3239961652367262, 10272
25, 5, 120, 0.2, 0.3, 0.39598127923939624, 10272
25, 5, 120, 0.2, 0.5, 0.45939407027990553, 8232
25, 5, 120, 0.2, 0.7, 0.5105414536375408, 4152
25, 5, 120, 0.5, 0.01, 0.2601651483666499, 10272
25, 5, 120, 0.5, 0.09, 0.2601651483666499, 10272
25, 5, 120, 0.5, 0.3, 0.3787883890981319, 10272
25, 5, 120, 0.5, 0.5, 0.41425611090276615, 8232
25, 5, 120, 0.5, 0.7, 0.5105414536375408, 4152
25, 5, 120, 1.0, 0.01, 0.20661599129465383, 10272
25, 5, 120, 1.0, 0.09, 0.20661599129465383, 10272
25, 5, 120, 1.0, 0.3, 0.29147732929944603, 10272
25, 5, 120, 1.0, 0.5, 0.32106181332306394, 8232
25, 5, 120, 1.0, 0.7, 0.5105414536375408, 4152
25, 5, 120, 2.0, 0.01, 0.16722937563947082, 10272
25, 5, 120, 2.0, 0.09, 0.16722937563947082, 10272
25, 5, 120, 2.0, 0.3, 0.2293398205601105, 10272
25, 5, 120, 2.0, 0.5, 0.2559145679209949, 8232
25, 5, 120, 2.0, 0.7, 0.5105414536375408, 4152
25, 5, 120, 2.5, 0.01, 0.1721771432705977, 10272
25, 5, 120, 2.5, 0.09, 0.1721771432705977, 10272
25, 5, 120, 2.5, 0.3, 0.21789308728057807, 10272
25, 5, 120, 2.5, 0.5, 0.24471028498682248, 8232
25, 5, 120, 2.5, 0.7, 0.5105414536375408, 4152
25, 5, 150, 0.2, 0.01, 0.3772918589276122, 10272
25, 5, 150, 0.2, 0.09, 0.3772918589276122, 10272
25, 5, 150, 0.2, 0.3, 0.40239202199520274, 10272
25, 5, 150, 0.2, 0.5, 0.46298080839230205, 8232
25, 5, 150, 0.2, 0.7, 0.5105414536375408, 4152
25, 5, 150, 0.5, 0.01, 0.3055006949010943, 10272
25, 5, 150, 0.5, 0.09, 0.3055006949010943, 10272
25, 5, 150, 0.5, 0.3, 0.36851535936989294, 10272
25, 5, 150, 0.5, 0.5, 0.41242394876285726, 8232
25, 5, 150, 0.5, 0.7, 0.5105414536375408, 4152
25, 5, 150, 1.0, 0.01, 0.23607308556796316, 10272
25, 5, 150, 1.0, 0.09, 0.23607308556796316, 10272
25, 5, 150, 1.0, 0.3, 0.32878071958242383, 10272
25, 5, 150, 1.0, 0.5, 0.36868079633888257, 8232
25, 5, 150, 1.0, 0.7, 0.5105414536375408, 4152
25, 5, 150, 2.0, 0.01, 0.18793273000297228, 10272
25, 5, 150, 2.0, 0.09, 0.18793273000297228, 10272
25, 5, 150, 2.0, 0.3, 0.2617293072189976, 10272
25, 5, 150, 2.0, 0.5, 0.2878469003100668, 8232
25, 5, 150, 2.0, 0.7, 0.5105414536375408, 4152
